rayOrigin.x,rayOrigin.y,rayOrigin.z,dir.x,dir.y,dirr.z,finalPos.x,finalPos.y,finalPos.z
0.02788619,119.9993,-0.02822423,-0.1523309,0.0388158,0.9875671,-27.66411,127.0556,179.5
0.0272014,119.9994,-0.02821709,-0.1517824,0.03943701,0.9876269,-27.5634,127.1681,179.5
0.02076465,119.9994,-0.02784618,-0.1521338,0.03944454,0.9875726,-27.63518,127.1699,179.5
0.01641316,119.9994,-0.02757456,-0.1529385,0.03898032,0.9874666,-27.78875,127.0863,179.5
0.01243826,119.9995,-0.02732544,-0.1540025,0.0381837,0.9873324,-27.98994,126.9424,179.5
0.0102133,119.9995,-0.02719176,-0.1546385,0.03734175,0.9872652,-28.1097,126.7898,179.5
0.01097754,119.9995,-0.02724158,-0.154894,0.0363045,0.9872638,-28.15545,126.6012,179.5
0.01311066,119.9995,-0.02737685,-0.1547004,0.03595447,0.987307,-28.11691,126.5373,179.5
0.01672388,119.9995,-0.02760204,-0.1543225,0.03637648,0.9873507,-28.04336,126.6137,179.5
0.01810736,119.9995,-0.02768942,-0.1538885,0.03691282,0.9873985,-27.96173,126.7109,179.5
0.02047797,119.9994,-0.02783637,-0.1531019,0.03720117,0.98751,-27.81323,126.7626,179.5
0.02079138,119.9994,-0.02785678,-0.1524289,0.03756427,0.9876003,-27.68802,126.8279,179.5
0.02064337,119.9994,-0.02783928,-0.1520717,0.03758599,0.9876546,-27.62171,126.8315,179.5
0.01981555,119.9994,-0.0277805,-0.1521119,0.03742827,0.9876543,-27.62984,126.8028,179.5
0.01891766,119.9995,-0.02772043,-0.1521177,0.03761289,0.9876465,-27.63201,126.8365,179.5
0.01744389,119.9995,-0.02761192,-0.1526275,0.03759572,0.9875684,-27.72833,126.8339,179.5
0.01681864,119.9995,-0.02756305,-0.1529305,0.03746943,0.9875264,-27.78522,126.8112,179.5
